time,temperature (C),Volumetric Water Content (%),Electrical Conductivity (uS/cm),latitude,longlitude
2025-04-17 16:15:00,23.1,1.9,229,51.9787338507463,5.63044688059702
2025-04-17 16:15:48,23.23,9.23,460,51.9787338507463,5.63073613432836
2025-04-14 16:20:20,33.79,21.66,430,51.9787338507463,5.6310253880597
2025-04-15 09:25:24,8.24,15.51,385,51.9787338507463,5.63131464179105
2025-04-17 16:16:15,22.89,14.65,608,51.9787338507463,5.63160389552239
2025-04-14 15:43:15,30.08,3.67,115,51.9787338507463,5.63189314925373
2025-04-14 14:42:35,24.32,22.33,518,51.9787338507463,5.63218240298508
2025-04-14 14:42:15,24.29,21.75,549,51.9787338507463,5.63247165671642
2025-04-17 16:06:51,23.17,70.18,4011,51.9787338507463,5.63276091044776
2025-04-17 16:33:16,28.6,55.17,3059,51.9787338507463,5.6330501641791
2025-04-17 16:16:13,23.1,16.49,595,51.9787338507463,5.63333941791045
2025-04-15 09:39:56,17.67,17.46,461,51.9787338507463,5.63362867164179
2025-04-17 16:16:32,22.89,51.95,2462,51.9787338507463,5.63391792537313
2025-04-17 16:31:15,29.01,56.07,3067,51.9787338507463,5.63420717910448
2025-04-17 16:32:12,30.13,62.34,3245,51.9787338507463,5.63449643283582
2025-04-17 16:02:51,23.51,19.1,423,51.9787338507463,5.63478568656716
2025-04-14 16:20:58,33.04,23.88,518,51.9787338507463,5.63507494029851
2025-04-17 16:33:12,28.65,55.25,3052,51.9787338507463,5.63536419402985
2025-04-15 09:25:20,8.34,15.51,382,51.9787338507463,5.63565344776119
2025-04-15 09:33:39,17.12,10.63,106,51.9787338507463,5.63594270149254
2025-04-17 16:16:39,22.87,52.96,2704,51.9787338507463,5.63623195522388
2025-04-14 14:43:24,24.22,22.18,466,51.9787338507463,5.63652120895522
2025-04-14 16:37:39,35.29,13.01,170,51.9787338507463,5.63681046268657
2025-04-17 16:32:56,29.43,54.57,2933,51.9787338507463,5.63709971641791
2025-04-17 16:15:22,22.66,49.68,2687,51.9787338507463,5.63738897014925
2025-04-17 16:14:12,22.46,25.17,349,51.9787338507463,5.6376782238806
2025-04-17 16:26:14,29.13,100,6010,51.9787338507463,5.63796747761194
2025-04-15 09:40:25,17.81,15.22,362,51.9787338507463,5.63825673134328
2025-04-17 16:29:41,26.98,51.27,2552,51.9787338507463,5.63854598507463
2025-04-15 09:25:44,8.64,14.95,371,51.9787338507463,5.63883523880597
2025-04-17 16:07:15,23.02,80.67,5978,51.9787338507463,5.63912449253731
2025-04-15 09:41:12,17.89,17.56,465,51.9787338507463,5.63941374626866
2025-04-17 16:26:44,29.62,89.48,5154,51.9787338507463,5.639703
2025-04-17 16:16:01,23.1,11.33,524,51.9788807313433,5.620323
2025-04-17 16:32:20,30.22,62.34,3362,51.9788807313433,5.62061225373134
2025-04-15 09:25:57,8.71,14.95,372,51.9788807313433,5.62090150746269
2025-04-17 16:26:50,29.04,90,5309,51.9788807313433,5.62119076119403
2025-04-17 16:00:45,23.28,12.01,105,51.9788807313433,5.62148001492537
2025-04-17 16:14:32,23.15,33.87,915,51.9788807313433,5.62176926865672
2025-04-17 16:16:29,22.82,51.72,2437,51.9788807313433,5.62205852238806
2025-04-14 16:37:52,34.86,11.85,104,51.9788807313433,5.6223477761194
2025-04-14 15:43:52,30.22,13.01,153,51.9788807313433,5.62263702985075
2025-04-15 09:39:05,17.56,15.58,385,51.9788807313433,5.62292628358209
2025-04-17 16:15:12,23.25,50.52,2118,51.9788807313433,5.62321553731343
2025-04-14 15:45:58,29.33,24.95,627,51.9788807313433,5.62350479104478
2025-04-15 09:39:55,17.67,17.46,461,51.9788807313433,5.62379404477612
2025-04-17 16:16:04,22.97,52.49,3096,51.9788807313433,5.62408329850746
2025-04-15 09:25:36,8.57,14.9,370,51.9788807313433,5.62437255223881
2025-04-14 15:44:26,30.2,11.69,91,51.9788807313433,5.62466180597015
2025-04-17 16:00:22,23.51,11.42,119,51.9788807313433,5.62495105970149
2025-04-15 09:39:57,17.67,1.39,52,51.9788807313433,5.62524031343284
2025-04-14 16:39:16,35.51,10.86,107,51.9788807313433,5.62552956716418
2025-04-17 16:33:07,28.74,55.34,3048,51.9788807313433,5.62581882089552
2025-04-15 09:21:54,9.87,9.77,107,51.9788807313433,5.62610807462687
2025-04-17 16:15:44,23.17,53.19,2658,51.9788807313433,5.62639732835821
2025-04-15 09:22:06,9.75,11.11,95,51.9788807313433,5.62668658208955
2025-04-15 09:21:30,9.81,2.97,21,51.9788807313433,5.6269758358209
2025-04-15 09:40:30,17.81,15.26,363,51.9788807313433,5.62726508955224
2025-04-14 14:48:01,24.69,12.59,143,51.9788807313433,5.62755434328358
2025-04-14 16:20:01,34.53,25,472,51.9788807313433,5.62784359701493
2025-04-15 09:40:35,17.78,15.26,363,51.9788807313433,5.62813285074627
2025-04-17 16:17:27,0,0,0,51.9788807313433,5.62842210447761
2025-04-14 15:46:12,30.59,25,612,51.9788807313433,5.62871135820896
2025-04-15 09:40:22,17.81,15.26,362,51.9788807313433,5.6290006119403
2025-04-17 16:26:37,30.01,100,5966,51.9788807313433,5.62928986567164
2025-04-14 15:43:49,30.42,0,0,51.9788807313433,5.62957911940299
2025-04-17 16:15:45,23.17,53.19,2660,51.9788807313433,5.62986837313433
2025-04-17 16:31:32,28.74,53.27,2340,51.9788807313433,5.63015762686567
2025-04-14 16:37:49,35.2,0,0,51.9788807313433,5.63044688059702
2025-04-15 09:32:17,16.73,9.28,73,51.9788807313433,5.63073613432836
2025-04-17 16:29:49,27.96,51.35,2518,51.9788807313433,5.6310253880597
2025-04-17 16:02:29,23.56,19.04,414,51.9788807313433,5.63131464179105
2025-04-14 14:43:42,24.32,22.33,478,51.9788807313433,5.63160389552239
2025-04-17 16:31:10,29.04,56.07,3066,51.9788807313433,5.63189314925373
2025-04-17 16:02:26,23.58,19.98,468,51.9788807313433,5.63218240298508
2025-04-14 16:21:05,32.99,23.88,519,51.9788807313433,5.63247165671642
2025-04-15 09:39:13,17.56,15.3,427,51.9788807313433,5.63276091044776
2025-04-17 16:06:08,23.79,68.11,4910,51.9788807313433,5.6330501641791
2025-04-14 16:20:42,33.67,19.62,438,51.9788807313433,5.63333941791045
2025-04-17 16:26:09,28.28,100,6058,51.9788807313433,5.63362867164179
2025-04-17 16:26:52,28.84,90.51,5312,51.9788807313433,5.63391792537313
2025-04-14 15:43:06,30.1,13.01,172,51.9788807313433,5.63420717910448
2025-04-15 09:40:42,17.81,15.26,363,51.9788807313433,5.63449643283582
2025-04-17 16:14:30,23.12,33.13,860,51.9788807313433,5.63478568656716
2025-04-17 16:25:54,27.2,100,6191,51.9788807313433,5.63507494029851
2025-04-15 09:40:40,17.81,15.26,363,51.9788807313433,5.63536419402985
2025-04-17 16:27:59,28.45,100,5423,51.9788807313433,5.63565344776119
2025-04-15 09:24:40,8.77,15.3,400,51.9788807313433,5.63594270149254
2025-04-17 16:32:10,30.08,62.64,3260,51.9788807313433,5.63623195522388
2025-04-15 09:21:36,9.84,9.44,80,51.9788807313433,5.63652120895522
2025-04-17 16:02:19,23.66,19.31,475,51.9788807313433,5.63681046268657
2025-04-17 16:32:14,30.2,62.34,3237,51.9788807313433,5.63709971641791
2025-04-14 16:20:35,33.64,19.56,434,51.9788807313433,5.63738897014925
2025-04-17 16:27:37,29.23,100,4750,51.9788807313433,5.6376782238806
2025-04-14 14:42:25,24.27,22.13,515,51.9788807313433,5.63796747761194
2025-04-15 09:32:08,16.7,9.28,73,51.9788807313433,5.63825673134328
,23.58,19.31,496,51.9788807313433,5.63854598507463
2025-04-14 14:43:59,24.37,22.02,465,51.9788807313433,5.63883523880597
2025-04-17 16:31:11,29.04,56.07,3066,51.9788807313433,5.63912449253731
2025-04-17 16:02:47,23.51,19.1,423,51.9788807313433,5.63941374626866
2025-04-14 14:47:26,24.62,14.29,158,51.9788807313433,5.639703
2025-04-17 16:03:45,23.48,19.77,437,51.9790276119403,5.620323
2025-04-15 09:23:52,8.84,18.12,467,51.9790276119403,5.62061225373134
2025-04-15 09:32:14,16.73,9.28,72,51.9790276119403,5.62090150746269
2025-04-17 16:02:57,23.4,17.62,404,51.9790276119403,5.62119076119403
2025-04-15 09:32:32,16.67,9.56,128,51.9790276119403,5.62148001492537
2025-04-17 16:00:44,23.35,0,11,51.9790276119403,5.62176926865672
2025-04-17 16:32:33,29.72,64.25,3514,51.9790276119403,5.62205852238806
2025-04-17 16:07:33,23.17,81.06,5168,51.9790276119403,5.6223477761194
2025-04-14 14:43:29,24.24,22.27,474,51.9790276119403,5.62263702985075
2025-04-17 16:17:08,23.15,55.7,2951,51.9790276119403,5.62292628358209
2025-04-17 16:06:03,23.99,60.52,4738,51.9790276119403,5.62321553731343
2025-04-14 14:42:51,24.27,18.94,469,51.9790276119403,5.62350479104478
2025-04-17 16:16:13,23.07,16.49,595,51.9790276119403,5.62379404477612
2025-04-17 16:03:38,23.4,20.13,433,51.9790276119403,5.62408329850746
2025-04-14 15:43:41,30.3,10.74,111,51.9790276119403,5.62437255223881
2025-04-17 16:31:08,29.06,56.07,3066,51.9790276119403,5.62466180597015
2025-04-17 16:14:19,22.87,30.74,1009,51.9790276119403,5.62495105970149
2025-04-17 16:26:02,27.28,100,6161,51.9790276119403,5.62524031343284
2025-04-17 16:07:38,23.17,82.66,5264,51.9790276119403,5.62552956716418
2025-04-17 16:32:49,29.69,64.25,3516,51.9790276119403,5.62581882089552
2025-04-17 16:26:59,28.45,91.02,5384,51.9790276119403,5.62610807462687
2025-04-14 16:20:38,33.64,19.62,435,51.9790276119403,5.62639732835821
2025-04-17 16:31:56,28.84,30.05,1045,51.9790276119403,5.62668658208955
2025-04-14 15:46:03,29.91,25.07,613,51.9790276119403,5.6269758358209
2025-04-17 16:14:50,23.1,10.26,352,51.9790276119403,5.62726508955224
2025-04-17 16:33:38,28.21,53.43,2220,51.9790276119403,5.62755434328358
2025-04-15 09:21:55,9.84,9.77,107,51.9790276119403,5.62784359701493
2025-04-14 14:42:17,24.29,21.8,549,51.9790276119403,5.62813285074627
2025-04-15 09:24:42,8.74,15.3,401,51.9790276119403,5.62842210447761
2025-04-15 09:39:16,17.51,15.41,436,51.9790276119403,5.62871135820896
2025-04-17 16:32:38,29.72,64.25,3518,51.9790276119403,5.6290006119403
2025-04-17 16:27:57,28.48,100,5431,51.9790276119403,5.62928986567164
2025-04-17 16:15:29,22.97,50.21,2754,51.9790276119403,5.62957911940299
2025-04-14 14:47:58,24.69,12.54,143,51.9790276119403,5.62986837313433
2025-04-15 09:24:06,8.74,18.12,474,51.9790276119403,5.63015762686567
2025-04-14 15:45:26,30.01,21.91,736,51.9790276119403,5.63044688059702
2025-04-14 16:37:33,35.29,13.01,170,51.9790276119403,5.63073613432836
2025-04-17 16:17:15,23.12,50.97,2521,51.9790276119403,5.6310253880597
2025-04-17 16:17:04,23.1,55.7,2953,51.9790276119403,5.63131464179105
2025-04-17 16:33:03,28.91,55.08,3001,51.9790276119403,5.63160389552239
2025-04-15 09:25:22,8.31,15.58,384,51.9790276119403,5.63189314925373
2025-04-15 09:24:09,8.71,18.12,474,51.9790276119403,5.63218240298508
2025-04-17 16:06:12,23.68,68.33,4900,51.9790276119403,5.63247165671642
2025-04-15 09:24:57,8.74,15.97,374,51.9790276119403,5.63276091044776
2025-04-14 14:48:25,24.69,13.42,165,51.9790276119403,5.6330501641791
2025-04-17 16:31:53,28.84,53.51,2371,51.9790276119403,5.63333941791045
2025-04-17 16:16:20,22.61,32.39,1331,51.9790276119403,5.63362867164179
2025-04-17 16:30:06,28.55,51.5,2497,51.9790276119403,5.63391792537313
2025-04-17 16:00:44,23.35,0,11,51.9790276119403,5.63420717910448
2025-04-14 16:20:59,33.02,23.88,518,51.9790276119403,5.63449643283582
2025-04-14 14:47:51,24.69,12.54,142,51.9790276119403,5.63478568656716
2025-04-15 09:21:18,9.58,0.21,0,51.9790276119403,5.63507494029851
2025-04-17 16:27:25,28.38,100,4766,51.9790276119403,5.63536419402985
2025-04-14 15:44:03,30.39,13.01,158,51.9790276119403,5.63565344776119
2025-04-17 16:02:13,23.58,19.31,496,51.9790276119403,5.63594270149254
2025-04-17 16:33:00,29.08,54.74,2950,51.9790276119403,5.63623195522388
2025-04-17 16:28:09,28.35,100,5125,51.9790276119403,5.63652120895522
2025-04-17 16:03:45,23.48,19.77,437,51.9790276119403,5.63681046268657
2025-04-17 16:00:47,23.2,11.54,104,51.9790276119403,5.63709971641791
2025-04-17 16:00:10,23.79,9.98,80,51.9790276119403,5.63738897014925
2025-04-14 15:43:05,30.1,13.01,171,51.9790276119403,5.6376782238806
2025-04-17 16:32:16,30.22,62.48,3238,51.9790276119403,5.63796747761194
2025-04-17 16:07:13,23,79.17,5978,51.9790276119403,5.63825673134328
2025-04-17 16:32:25,29.81,64.25,3505,51.9790276119403,5.63854598507463
,32.99,23.88,520,51.9790276119403,5.63883523880597
2025-04-15 09:24:35,8.8,15.3,398,51.9790276119403,5.63912449253731
2025-04-17 15:59:56,24.09,10.47,74,51.9790276119403,5.63941374626866
2025-04-17 16:32:32,29.72,64.25,3518,51.9790276119403,5.639703
2025-04-14 14:43:36,24.29,22.33,477,51.9791744925373,5.620323
2025-04-17 16:26:56,28.57,91.02,5364,51.9791744925373,5.62061225373134
2025-04-15 09:22:15,9.58,11.11,96,51.9791744925373,5.62090150746269
2025-04-14 16:19:50,35.1,26.09,587,51.9791744925373,5.62119076119403
2025-04-17 16:07:25,23.15,83.92,6067,51.9791744925373,5.62148001492537
2025-04-15 09:39:41,17.45,17.46,460,51.9791744925373,5.62176926865672
2025-04-17 16:14:47,23.23,45.38,1985,51.9791744925373,5.62205852238806
2025-04-17 16:31:53,28.84,53.51,2373,51.9791744925373,5.6223477761194
2025-04-14 14:44:04,24.39,22.02,466,51.9791744925373,5.62263702985075
2025-04-17 16:02:27,23.58,18.94,412,51.9791744925373,5.62292628358209
2025-04-14 14:47:52,24.69,12.59,142,51.9791744925373,5.62321553731343
2025-04-15 09:33:05,16.95,10.3,84,51.9791744925373,5.62350479104478
2025-04-17 16:06:57,23.07,61.61,4730,51.9791744925373,5.62379404477612
2025-04-14 14:42:09,24.22,21.69,543,51.9791744925373,5.62408329850746
2025-04-15 09:23:53,8.84,18.12,469,51.9791744925373,5.62437255223881
2025-04-17 16:14:08,21.94,33.87,1148,51.9791744925373,5.62466180597015
2025-04-17 16:16:58,22.97,55.7,2954,51.9791744925373,5.62495105970149
2025-04-15 09:40:46,17.81,15.26,363,51.9791744925373,5.62524031343284
2025-04-17 16:14:23,23.07,30.22,983,51.9791744925373,5.62552956716418
2025-04-14 14:43:30,24.24,22.27,475,51.9791744925373,5.62581882089552
2025-04-15 09:41:18,17.89,17.62,467,51.9791744925373,5.62610807462687
2025-04-14 16:39:07,35.39,10.86,105,51.9791744925373,5.62639732835821
2025-04-17 16:29:33,24.34,50.75,2656,51.9791744925373,5.62668658208955
2025-04-14 16:38:03,34.53,10.86,113,51.9791744925373,5.6269758358209
2025-04-17 16:14:14,22.51,28.25,489,51.9791744925373,5.62726508955224
2025-04-17 16:06:07,23.81,67.26,4919,51.9791744925373,5.62755434328358
2025-04-17 16:16:20,22.66,32.27,1325,51.9791744925373,5.62784359701493
2025-04-14 14:48:27,24.69,13.42,165,51.9791744925373,5.62813285074627
2025-04-17 16:04:05,23.43,15.97,445,51.9791744925373,5.62842210447761
2025-04-17 16:03:48,23.48,20.07,443,51.9791744925373,5.62871135820896
2025-04-15 09:33:15,17.23,10.21,86,51.9791744925373,5.6290006119403
2025-04-14 15:45:28,30.01,21.96,736,51.9791744925373,5.62928986567164
2025-04-15 09:32:02,16.7,9.28,73,51.9791744925373,5.62957911940299
2025-04-17 16:26:30,29.93,100,5931,51.9791744925373,5.62986837313433
2025-04-17 16:33:51,28.16,53.27,2223,51.9791744925373,5.63015762686567
2025-04-14 14:42:05,24.32,6.86,258,51.9791744925373,5.63044688059702
2025-04-17 16:16:50,22.89,15.37,608,51.9791744925373,5.63073613432836
2025-04-17 16:00:18,23.48,11.49,118,51.9791744925373,5.6310253880597
2025-04-17 16:29:32,23.61,50.75,2672,51.9791744925373,5.63131464179105
2025-04-17 16:03:58,23.48,15.68,453,51.9791744925373,5.63160389552239
2025-04-15 09:21:59,9.75,9.77,109,51.9791744925373,5.63189314925373
2025-04-17 16:07:22,23.1,83.49,6040,51.9791744925373,5.63218240298508
2025-04-17 16:15:10,23.2,50.75,1992,51.9791744925373,5.63247165671642
2025-04-14 15:43:18,30.03,10.63,95,51.9791744925373,5.63276091044776
2025-04-17 16:00:36,23.35,9.89,88,51.9791744925373,5.6330501641791
2025-04-17 16:07:41,23.17,82.25,5321,51.9791744925373,5.63333941791045
2025-04-17 16:06:50,23.17,70.18,4011,51.9791744925373,5.63362867164179
2025-04-17 16:03:47,23.48,19.98,443,51.9791744925373,5.63391792537313
2025-04-15 09:40:37,17.81,15.26,363,51.9791744925373,5.63420717910448
2025-04-17 16:31:26,28.67,53.19,2327,51.9791744925373,5.63449643283582
2025-04-15 09:24:55,8.8,15.97,373,51.9791744925373,5.63478568656716
2025-04-17 16:16:19,22.59,14.14,935,51.9791744925373,5.63507494029851
2025-04-17 16:07:25,23.15,83.92,6066,51.9791744925373,5.63536419402985
2025-04-17 16:32:10,30.03,62.64,3260,51.9791744925373,5.63565344776119
2025-04-14 14:43:07,24.22,20.49,410,51.9791744925373,5.63594270149254
,17.81,15.3,360,51.9791744925373,5.63623195522388
2025-04-15 09:41:23,17.84,17.62,470,51.9791744925373,5.63652120895522
2025-04-14 14:43:02,24.19,20.45,407,51.9791744925373,5.63681046268657
2025-04-17 16:27:37,29.23,100,4750,51.9791744925373,5.63709971641791
2025-04-15 09:33:20,17.2,10.63,104,51.9791744925373,5.63738897014925
2025-04-15 09:38:59,17.56,15.51,383,51.9791744925373,5.6376782238806
2025-04-17 16:07:08,23.15,63.74,5024,51.9791744925373,5.63796747761194
2025-04-17 16:00:15,23.48,11.33,116,51.9791744925373,5.63825673134328
2025-04-15 09:33:08,17.06,10.3,84,51.9791744925373,5.63854598507463
2025-04-15 09:33:10,17.12,10.3,85,51.9791744925373,5.63883523880597
2025-04-15 09:40:18,17.81,15.22,361,51.9791744925373,5.63912449253731
2025-04-17 16:00:19,23.48,11.49,119,51.9791744925373,5.63941374626866
2025-04-14 16:37:45,35.29,13.01,159,51.9791744925373,5.639703
2025-04-17 16:14:12,22.46,25.17,349,51.9793213731343,5.620323
2025-04-14 14:41:57,24.37,21.33,499,51.9793213731343,5.62061225373134
2025-04-14 14:47:06,24.44,12.85,135,51.9793213731343,5.62090150746269
2025-04-15 09:33:37,17.12,10.63,106,51.9793213731343,5.62119076119403
2025-04-15 09:24:52,8.84,15.97,371,51.9793213731343,5.62148001492537
2025-04-17 16:06:12,23.68,68.33,4900,51.9793213731343,5.62176926865672
,29.55,52.72,2936,51.9793213731343,5.62205852238806
2025-04-15 09:25:11,8.74,15.51,376,51.9793213731343,5.6223477761194
2025-04-14 16:20:34,33.62,19.46,433,51.9793213731343,5.62263702985075
2025-04-14 16:38:16,34.89,9.23,82,51.9793213731343,5.62292628358209
2025-04-15 09:32:21,16.73,0,0,51.9793213731343,5.62321553731343
2025-04-17 16:29:39,26.54,51.2,2573,51.9793213731343,5.62350479104478
2025-04-15 09:40:45,17.81,15.26,363,51.9793213731343,5.62379404477612
2025-04-14 15:43:41,30.3,10.74,111,51.9793213731343,5.62408329850746
2025-04-14 15:46:17,30.78,25.07,612,51.9793213731343,5.62437255223881
2025-04-17 16:14:18,22.79,13.99,806,51.9793213731343,5.62466180597015
2025-04-17 16:27:48,28.67,100,5420,51.9793213731343,5.62495105970149
2025-04-17 16:06:47,23.15,69.7,4007,51.9793213731343,5.62524031343284
2025-04-17 16:27:18,28.06,93.2,5425,51.9793213731343,5.62552956716418
2025-04-14 14:43:14,24.29,20.49,412,51.9793213731343,5.62581882089552
2025-04-17 16:32:32,29.72,64.25,3518,51.9793213731343,5.62610807462687
2025-04-15 09:25:25,8.21,15.62,380,51.9793213731343,5.62639732835821
2025-04-17 16:26:55,28.67,91.02,5344,51.9793213731343,5.62668658208955
2025-04-14 16:39:24,35.01,12.37,144,51.9793213731343,5.6269758358209
,9.87,10.14,113,51.9793213731343,5.62726508955224
2025-04-17 16:25:58,27.25,100,6164,51.9793213731343,5.62755434328358
2025-04-15 09:22:43,10.13,9.49,76,51.9793213731343,5.62784359701493
2025-04-17 16:33:24,28.55,55.34,3063,51.9793213731343,5.62813285074627
2025-04-17 16:16:16,22.74,14.18,600,51.9793213731343,5.62842210447761
2025-04-15 09:24:46,8.77,15.97,361,51.9793213731343,5.62871135820896
2025-04-14 15:45:28,30.01,21.96,736,51.9793213731343,5.6290006119403
2025-04-17 16:16:11,23.07,52.96,3119,51.9793213731343,5.62928986567164
2025-04-14 16:39:21,35.41,12.37,144,51.9793213731343,5.62957911940299
2025-04-17 16:31:01,29.13,55.97,3061,51.9793213731343,5.62986837313433
2025-04-17 16:27:32,28.99,100,4724,51.9793213731343,5.63015762686567
2025-04-17 16:00:46,23.23,11.54,104,51.9793213731343,5.63044688059702
2025-04-14 16:37:53,34.82,11.9,105,51.9793213731343,5.63073613432836
2025-04-17 16:06:24,23.3,86.13,5339,51.9793213731343,5.6310253880597
2025-04-15 09:41:00,17.84,15.3,362,51.9793213731343,5.63131464179105
2025-04-14 16:39:13,35.49,10.86,106,51.9793213731343,5.63160389552239
2025-04-17 16:14:52,22.89,34.73,1245,51.9793213731343,5.63189314925373
2025-04-17 16:27:10,28.18,91.57,5405,51.9793213731343,5.63218240298508
2025-04-15 09:22:39,10.1,9.49,76,51.9793213731343,5.63247165671642
2025-04-14 14:48:00,24.72,12.59,143,51.9793213731343,5.63276091044776
2025-04-14 15:43:24,30.06,8.17,62,51.9793213731343,5.6330501641791
2025-04-14 15:43:27,30.01,10.1,89,51.9793213731343,5.63333941791045
2025-04-14 16:37:55,34.77,11.96,106,51.9793213731343,5.63362867164179
2025-04-17 16:03:37,23.38,19.98,428,51.9793213731343,5.63391792537313
2025-04-17 16:02:15,23.61,19.31,474,51.9793213731343,5.63420717910448
2025-04-17 16:02:16,23.61,19.31,474,51.9793213731343,5.63449643283582
2025-04-17 16:30:25,29.23,52.64,2936,51.9793213731343,5.63478568656716
2025-04-15 09:21:21,9.91,6.27,52,51.9793213731343,5.63507494029851
2025-04-17 16:17:02,23.1,55.7,2950,51.9793213731343,5.63536419402985
2025-04-17 16:32:31,29.72,64.25,3518,51.9793213731343,5.63565344776119
2025-04-17 16:06:43,23.1,68.77,3887,51.9793213731343,5.63594270149254
2025-04-14 14:46:51,24.49,13.88,181,51.9793213731343,5.63623195522388
2025-04-14 16:38:30,35.2,12.17,153,51.9793213731343,5.63652120895522
